uid,n_orders_all,n_orders_late,late_def,late_share,shoe_pos_p50,stake_late_avg,stake_early_avg,stake_ramp,roi_late,roi_early,stake_late,game_pnl_late,stake_all,game_pnl_all,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_late_xagg,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp_xagg,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
154303270,953,265,shoe_pos>=0.80,0.2780693,0.8999999761581421,9.084019749249,9.238178983678,0.983312811464,-0.105832983633,0.054343749008,2407.2652335510,-254.7680620631,8763.1323743214,90.6335865619,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3145,1
154303384,110,37,shoe_pos>=0.80,0.3363636,0.9387754797935486,20.203652820400,20.203652820400,1.000000000000,-0.200000000000,0.021917808219,747.5351543548,-149.5070308708,2222.4018102440,-117.1811863580,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3146,1
154303391,294,9,shoe_pos>=0.80,0.0306122,0.8510637879371643,1.818328753811,1.775085847782,1.024361022360,0.610493827170,0.003694089461,16.3649587843,9.9907063197,522.2644254022,11.8595442076,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3147,1
154303420,239,0,shoe_pos>=0.80,0E-7,,,3.030547923056,,,0.059693165972,,,724.3009536105,43.2358170376,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3148,1
154303464,422,98,shoe_pos>=0.80,0.2322275,0.9175170063972473,2.568515141400,2.568515141400,1.000000000000,-0.234693877551,0.009259259259,251.7144838572,-59.0758482522,1083.9133896708,-51.3703028280,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3149,1
154303486,420,97,shoe_pos>=0.80,0.2309524,0.9166666865348816,2.568515141400,2.568515141400,1.000000000000,-0.247422680412,0.006191950464,249.1459687158,-61.6443633936,1078.7763593880,-56.5073331108,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3150,1
154303550,444,97,shoe_pos>=0.80,0.2184685,0.9166666865348816,2.568515141400,2.568515141400,1.000000000000,-0.092783505155,-0.005763688761,249.1459687158,-23.1166362726,1140.4207227816,-28.2536665554,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3151,1
154303570,421,89,shoe_pos>=0.80,0.2114014,0.9038462042808533,2.568515141400,2.568515141400,1.000000000000,-0.056179775281,-0.033132530120,228.5978475846,-12.8425757070,1081.3448745294,-41.0962422624,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3152,1
154303660,109,37,shoe_pos>=0.80,0.3394495,0.9111111164093018,25.546312757695,26.434301663563,0.966407703250,0.142119565217,-0.140418353576,945.2135720347,134.3333418949,2848.4832918112,-132.9206585678,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3153,1
154305040,424,84,shoe_pos>=0.80,0.1981132,0.918367326259613,2.568515141400,2.568515141400,1.000000000000,-0.047619047619,0.023529411765,215.7552718776,-10.2740605656,1089.0504199536,10.2740605656,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3154,1
154305044,421,81,shoe_pos>=0.80,0.1923990,0.918367326259613,2.568515141400,2.568515141400,1.000000000000,-0.086419753086,0.014705882353,208.0497264534,-17.9796059898,1081.3448745294,-5.1370302828,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3155,1
154305070,422,68,shoe_pos>=0.80,0.1611374,0.9148551225662231,2.568515141400,2.568515141400,1.000000000000,0.014705882353,-0.014124293785,174.6590296152,2.5685151414,1083.9133896708,-10.2740605656,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3156,1
154305097,416,67,shoe_pos>=0.80,0.1610577,0.9130434989929199,2.568515141400,2.568515141400,1.000000000000,0.014925373134,-0.037249283668,172.0905144738,2.5685151414,1068.5022988224,-30.8221816968,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3157,1
154305847,455,111,shoe_pos>=0.80,0.2439560,0.9019607901573181,2.568515141400,2.568515141400,1.000000000000,-0.072072072072,-0.002906976744,285.1051806954,-20.5481211312,1168.6743893370,-23.1166362726,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3158,1
154305857,441,107,shoe_pos>=0.80,0.2426304,0.9019607901573181,2.568515141400,2.568515141400,1.000000000000,-0.084112149533,-0.002994011976,274.8311201298,-23.1166362726,1132.7151773574,-25.6851514140,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3159,1
154305869,106,31,shoe_pos>=0.80,0.2924528,0.918367326259613,47.837036032887,58.913851624372,0.811982831099,-0.076294277929,-0.113397347965,1482.9481170195,-113.1404557945,5901.4869888474,-614.1910457414,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3160,1
154305895,416,99,shoe_pos>=0.80,0.2379808,0.9038462042808533,2.568515141400,2.568515141400,1.000000000000,-0.121212121212,-0.041009463722,254.2829989986,-30.8221816968,1068.5022988224,-64.2128785350,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3161,1
154305957,436,78,shoe_pos>=0.80,0.1788991,0.9157054424285889,2.568515141400,2.568515141400,1.000000000000,-0.192307692308,-0.097765363128,200.3441810292,-38.5277271210,1119.8726016504,-128.4257570700,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3162,1
154305966,431,77,shoe_pos>=0.80,0.1786543,0.9019607901573181,2.568515141400,2.568515141400,1.000000000000,-0.194805194805,-0.104519774011,197.7756658878,-38.5277271210,1107.0300259434,-133.5627873528,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3163,1
154305986,224,40,shoe_pos>=0.80,0.1785714,0.8900966048240662,118.634259259260,115.201575799408,1.029797191888,0.035365853659,0.001677067083,4745.3703703704,167.8240740742,25942.4603174614,203.3730158724,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3164,1
154305992,423,90,shoe_pos>=0.80,0.2127660,0.8946317434310913,2.568515141400,2.568515141400,1.000000000000,-0.111111111111,-0.084084084084,231.1663627260,-25.6851514140,1086.4819048122,-97.6035753732,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3165,1
154306671,318,101,shoe_pos>=0.80,0.3176101,0.8958333134651184,1.152208319247,0.962699401653,1.196851600062,-0.006423611106,0.120261121868,116.3730402439,-0.7475351537,325.2788104027,24.3757071302,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3166,1
154306750,528,0,shoe_pos>=0.80,0E-7,,,7.668204593199,,,-0.018063872254,,,4048.8120252089,-73.1372232058,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3167,1
154306858,310,79,shoe_pos>=0.80,0.2548387,0.8888888955116272,2.926156490203,3.369091289369,0.868529890964,0.055555555556,0.095709570957,231.1663627260,12.8425757070,1009.4264505702,87.3295148076,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3168,1
154307634,236,33,shoe_pos>=0.80,0.1398305,0.9074074029922485,12.297739161855,11.911330808443,1.032440401465,-0.181012658228,-0.030380284682,405.8253923412,-73.4595330440,2823.8255464551,-146.9190660883,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3169,1
154308442,760,254,shoe_pos>=0.80,0.3342105,0.896896243095398,36.010784527682,38.896760818156,0.925804199893,-0.044733368903,0.075169326739,9146.7392700312,-409.1644620259,28828.5002440179,1070.3002594171,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3170,1
154308477,109,21,shoe_pos>=0.80,0.1926606,0.9375,30.944491941600,32.970394360486,0.938553891812,0.377470355731,0.135224858357,649.8343307736,245.2931960033,3551.2290344964,637.6338838508,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3171,1
154308570,262,49,shoe_pos>=0.80,0.1870229,0.9130434989929199,94.620952688476,86.810988276601,1.089965159560,-0.072918397873,-0.038108070565,4636.4266817353,-338.0808054862,23127.1671846513,-1042.7272493775,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3172,1
154308930,110,36,shoe_pos>=0.80,0.3272727,0.9333332777023315,24.104080239931,23.438967495046,1.028376367049,-0.153667054715,0.005824111823,867.7468886375,-133.3441086147,2602.2304832709,-123.2422822043,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3173,1
154309078,144,53,shoe_pos>=0.80,0.3680556,0.8666666746139526,94.259659434291,80.532828587188,1.170450126835,0.496735218509,-0.222802467405,4995.7619500174,2481.5709038599,12324.2493514515,848.7658284736,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3174,1
154309199,334,49,shoe_pos>=0.80,0.1467066,0.875,83.563154991747,71.479374110973,1.169052695705,-0.219471947195,-0.002570480929,4094.5945945956,-898.6486486497,24466.2162162230,-951.0135135201,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3175,1
154310227,1118,232,shoe_pos>=0.80,0.2075134,0.8979591727256775,25.685151414000,25.946061529943,0.989944134078,0.066810344828,-0.004301675978,5958.9551280480,398.1198469170,28947.1656435777,299.2320139728,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3176,1
154310695,327,91,shoe_pos>=0.80,0.2782875,0.8936169743537903,5.137030282800,5.137030282800,1.000000000000,0.040659340662,-0.068432203388,467.4697557348,19.0070120474,1679.8089024756,-63.9560270181,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3177,1
154310787,573,97,shoe_pos>=0.80,0.1692845,0.8979591727256775,20.826425211472,22.692607025021,0.917762564191,-0.008930893089,-0.005069766572,2020.1632455128,-18.0418619685,12821.8441894230,-72.8038629378,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3178,1
154310896,225,69,shoe_pos>=0.80,0.3066667,0.8936169743537903,21.869603559014,21.277513571990,1.027827028991,-0.148936170213,0.035169852201,1509.0026455720,-224.7450748727,4828.2947628025,-108.0060616969,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3179,1
154311061,313,60,shoe_pos>=0.80,0.1916933,0.9157801866531372,25.685151414000,25.888196089209,0.992156862745,-0.042500000000,-0.003921568627,1541.1090848400,-65.4971361057,8090.8226954098,-91.1822875196,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3180,1
154311127,149,25,shoe_pos>=0.80,0.1677852,0.8979591727256775,7.935994827844,8.671277444361,0.915204810221,-0.586558044806,-0.203570086432,198.3998706961,-116.3730402453,1273.6382737969,-335.2594148998,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3181,1
154311134,507,99,shoe_pos>=0.80,0.1952663,0.8999999761581421,8.577283896429,10.124860053704,0.847150859462,-0.074894131882,0.039740720015,849.1511057465,-63.5964349014,4980.0940076577,100.5702103595,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3182,1
154311929,3844,827,shoe_pos>=0.80,0.2151405,0.9056603908538818,44.692784624816,38.874566056547,1.149666456979,-0.167685892981,-0.049660004730,36960.9328847226,-6197.8270361912,154245.4986773242,-12022.1791282510,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3183,1
154312230,312,67,shoe_pos>=0.80,0.2147436,0.9019607901573181,2.568515141400,2.568515141400,1.000000000000,0.079850746266,-0.033061224492,172.0905144738,13.7415560061,801.3767241168,-7.0634166405,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3184,1
154312841,181,25,shoe_pos>=0.80,0.1381215,0.8431373238563538,18.264102149660,20.449722950925,0.893122229259,-0.052876106194,-0.036732108930,456.6025537415,-24.1433651202,3646.7593340858,-141.3245514780,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3185,1
154312893,136,49,shoe_pos>=0.80,0.3602941,0.9019607901573181,116.326530612245,131.379310344828,0.885425036156,-0.097807017544,-0.139151356080,5700.0000000000,-557.5000000000,17130.0000000000,-2148.0000000000,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3186,1
154312959,560,133,shoe_pos>=0.80,0.2375000,0.8999999761581421,35.090165503151,49.032773591532,0.715647166841,0.053205833792,0.050098142650,4666.9920119191,248.3112012945,25603.9863355032,1297.2157295849,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3187,1
154313564,368,63,shoe_pos>=0.80,0.1711957,0.918367326259613,73.692021930252,87.193666254198,0.845153382075,-0.143021889551,-0.004472764567,4642.5973816059,-663.9930499433,31236.6655891364,-782.9420559230,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,Z 证据不足 · 不动作,3188,1
154313777,117,12,shoe_pos>=0.80,0.1025641,0.8829786777496338,68.716295877733,178.174030123547,0.385669537980,-0.826142131979,-0.120220382593,824.5955505328,-681.2331261379,19532.8687135052,-2930.3488834470,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3189,1
154313785,102,40,shoe_pos>=0.80,0.3921569,0.8924606442451477,24.439421570390,30.751754668687,0.794732587903,0.039674198634,0.037235619022,977.5768628156,38.7845786353,2884.1856522742,109.7783371437,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3190,1
154313861,454,9,shoe_pos>=0.80,0.0198238,0.8199999928474426,1033.769813921456,1003.627873841381,1.030032984202,-0.142129629630,-0.093349150319,9303.9283252931,-1322.3638869745,455918.3321847075,-43013.4390075867,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3191,1
154313884,116,16,shoe_pos>=0.80,0.1379310,0.8510637879371643,314.976740179206,920.916609235024,0.342025257250,0.444444444444,0.163517305893,5039.6278428673,2239.8345968294,97131.2887663697,17298.4148862836,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3192,1
154313978,126,17,shoe_pos>=0.80,0.1349206,0.9200000166893005,28.544076730647,29.952347708985,0.952982951720,0.130887372014,-0.085475143727,485.2493044210,63.5130062272,3750.0552047004,-215.5467473391,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3193,1
154313986,329,93,shoe_pos>=0.80,0.2826748,0.9056603908538818,6.803138849558,7.753612644922,0.877415362504,0.195861297538,0.025280399133,632.6919130089,123.9198590236,2462.5444972104,170.1792627076,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3194,1
154314293,103,51,shoe_pos>=0.80,0.4951456,0.9318181872367859,7.906997592151,13.262429143565,0.596195275131,-0.163694267516,-0.128491620112,403.2568771997,-66.0108391341,1092.9031926651,-154.6246115126,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3195,1
154315244,523,94,shoe_pos>=0.80,0.1797323,0.8695651888847351,63.423196752091,62.408930721165,1.016251937330,-0.183395803714,-0.044458781431,5961.7804946966,-1093.3655253904,32735.2117740763,-2283.6796547939,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3196,1
154315263,513,103,shoe_pos>=0.80,0.2007797,0.9038462042808533,14.152364572743,12.675081898695,1.116550148224,-0.171254331254,-0.050641474224,1457.6935509925,-249.6363342488,6654.4771294573,-512.8091158872,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3197,1
154315313,218,39,shoe_pos>=0.80,0.1788991,0.8936169743537903,4.412577294200,3.601660896600,1.225150679334,0.049253731344,0.090438247011,172.0905144738,8.4760999667,816.7878149652,66.7813936761,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3198,1
154315443,106,19,shoe_pos>=0.80,0.1792453,0.8444443941116333,58.897674924753,50.005149045063,1.177832204273,-0.151655119323,-0.101386138614,1119.0558235703,-169.7105444521,5469.5037904908,-610.7856650586,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3199,1
154315487,127,75,shoe_pos>=0.80,0.5905512,0.8958333134651184,13.156618716657,16.368844102385,0.803759791123,0.108415233415,0.018395442677,986.7464037493,106.9783416843,1837.9262970733,122.6361726201,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3200,1
154315497,105,18,shoe_pos>=0.80,0.1714286,0.8477541208267212,59.824642009361,50.262601297574,1.190241660100,0.172400000000,0.085106382979,1076.8435561685,185.6478290833,5449.6898690574,557.8049620948,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3201,1
154315515,121,29,shoe_pos>=0.80,0.2396694,0.884615421295166,19.571295433372,20.343713278508,0.962031619569,-0.087500000000,-0.025090252708,567.5675675678,-49.6621621622,2439.1891891905,-96.6216216222,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3202,1
154315740,162,13,shoe_pos>=0.80,0.0802469,0.8541666865348816,43.073742246700,43.073742246700,1.000000000000,-0.307692307692,-0.100671140940,559.9586492071,-172.2949689868,6977.9462439654,-818.4011026873,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3203,1
154316182,158,70,shoe_pos>=0.80,0.4430380,0.8695651888847351,9.202622820899,7.892346525391,1.166018596788,-0.056618819777,0.150203402367,644.1835974629,-36.4729150081,1338.7100916973,67.8473274596,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3204,1
154316219,151,32,shoe_pos>=0.80,0.2119205,0.9047533273696899,52.534161251366,58.227590730637,0.902221105015,-0.066096256684,0.084381139489,1681.0931600437,-111.1139650167,8610.1764569895,473.5699791953,,,,,,,,,,,,NULL_DENOM,,,,,AG03-B-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,Z 证据不足 · 不动作,3205,1
