event_id,event_time,event_date,fn,operator,operator_ip,event_type,member_login,table_ref,round_ref,whitelist_ip,is_cancel,content_len,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_post,roi_non_post,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_post,avg_stake_non_post,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_post,hold_rate,hold_rate_post,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_post,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_post,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
127698,2026-04-26 17:18:11,2026-04-26,realtimebet,282,202.124.43.214,kick_out,f2dz10720784,livegame24,,,0,44,81396284.0799,73663675.7941,934914.5926,766313,40348,-0.01148596,,-0.01148596,-0.01242066,-934914.5926,81396284.0799,OK,76080.7311,38012.2171,4.0153,95.9847,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,4.015324,4.063749,4.276026,4.783416,4.602653,95.984676,95.936251,95.723974,95.216584,95.397347,4.9886,143190.5105,139691.7861,715643.3510,719142.0754,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,896902.3755,70614426.1362,858833.8615,820821.6444,-38068.5140,0.01055127,0.01008426,38012.2171,820821.6444,0.01008426,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,820821.6444,0.01008426,143190.5105,139691.7861,715643.3510,719142.0754,0.00879209,0.00883507,-0.00046769,106.2181,1825.7082,23.1713,934914.5926,1099.8995,81396284.0799,40348.0000,,106.2181,5.2352,15.7056,52.3519,189.1154,344.8276,1322.2709,13.088,-2.1082,21.955746,84.191189,6.763081,29,110,21350,16,0E-8,0.01148596,,0.00103281,0.040540,0.905000,0.068912,,2026-04-26,2026-04-26,1,850,29,1,1.000000,,,0.000000,1,0.0834221748400853,0.839818763326226,0.839818763326226,0.06849680170575694,0.06849680170575694,0.06849680170575694,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00926976,A 净亏最大十分位 · 优先复核,338,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
127699,2026-04-26 17:18:18,2026-04-26,realtimebet,282,202.124.43.214,kick_out,f2dz10720784,livegame24,,,0,44,81396284.0799,73663675.7941,934914.5926,766313,40348,-0.01148596,,-0.01148596,-0.01242066,-934914.5926,81396284.0799,OK,76080.7311,38012.2171,4.0153,95.9847,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,4.015324,4.063749,4.276026,4.783416,4.602653,95.984676,95.936251,95.723974,95.216584,95.397347,4.9886,143190.5105,139691.7861,715643.3510,719142.0754,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,896902.3755,70614426.1362,858833.8615,820821.6444,-38068.5140,0.01055127,0.01008426,38012.2171,820821.6444,0.01008426,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,820821.6444,0.01008426,143190.5105,139691.7861,715643.3510,719142.0754,0.00879209,0.00883507,-0.00046769,106.2181,1825.7082,23.1713,934914.5926,1099.8995,81396284.0799,40348.0000,,106.2181,5.2352,15.7056,52.3519,189.1154,344.8276,1322.2709,13.088,-2.1082,21.955746,84.191189,6.763081,29,110,21350,16,0E-8,0.01148596,,0.00103281,0.040540,0.905000,0.068912,,2026-04-26,2026-04-26,1,850,29,1,1.000000,,,0.000000,1,0.0834221748400853,0.839818763326226,0.839818763326226,0.06849680170575694,0.06849680170575694,0.06849680170575694,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00926976,A 净亏最大十分位 · 优先复核,339,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
127700,2026-04-26 17:29:12,2026-04-26,realtimebet,282,202.124.43.214,kick_out,lsmex@X291aa1089999393019,livegame24,,,0,57,81396284.0799,73663675.7941,934914.5926,766313,40348,-0.01148596,,-0.01148596,-0.01242066,-934914.5926,81396284.0799,OK,76080.7311,38012.2171,4.0153,95.9847,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,4.015324,4.063749,4.276026,4.783416,4.602653,95.984676,95.936251,95.723974,95.216584,95.397347,4.9886,143190.5105,139691.7861,715643.3510,719142.0754,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,896902.3755,70614426.1362,858833.8615,820821.6444,-38068.5140,0.01055127,0.01008426,38012.2171,820821.6444,0.01008426,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,820821.6444,0.01008426,143190.5105,139691.7861,715643.3510,719142.0754,0.00879209,0.00883507,-0.00046769,106.2181,1825.7082,23.1713,934914.5926,1099.8995,81396284.0799,40348.0000,,106.2181,5.2352,15.7056,52.3519,189.1154,344.8276,1322.2709,13.088,-2.1082,21.955746,84.191189,6.763081,29,110,21350,16,0E-8,0.01148596,,0.00103281,0.040540,0.905000,0.068912,,2026-04-26,2026-04-26,1,850,29,1,1.000000,,,0.000000,1,0.0834221748400853,0.839818763326226,0.839818763326226,0.06849680170575694,0.06849680170575694,0.06849680170575694,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00926976,A 净亏最大十分位 · 优先复核,340,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
127701,2026-04-26 17:29:36,2026-04-26,realtimebet,282,202.124.43.214,kick_out,lsmex@X291aa1089999393019,livegame24,,,0,57,81396284.0799,73663675.7941,934914.5926,766313,40348,-0.01148596,,-0.01148596,-0.01242066,-934914.5926,81396284.0799,OK,76080.7311,38012.2171,4.0153,95.9847,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,4.015324,4.063749,4.276026,4.783416,4.602653,95.984676,95.936251,95.723974,95.216584,95.397347,4.9886,143190.5105,139691.7861,715643.3510,719142.0754,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,896902.3755,70614426.1362,858833.8615,820821.6444,-38068.5140,0.01055127,0.01008426,38012.2171,820821.6444,0.01008426,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,820821.6444,0.01008426,143190.5105,139691.7861,715643.3510,719142.0754,0.00879209,0.00883507,-0.00046769,106.2181,1825.7082,23.1713,934914.5926,1099.8995,81396284.0799,40348.0000,,106.2181,5.2352,15.7056,52.3519,189.1154,344.8276,1322.2709,13.088,-2.1082,21.955746,84.191189,6.763081,29,110,21350,16,0E-8,0.01148596,,0.00103281,0.040540,0.905000,0.068912,,2026-04-26,2026-04-26,1,850,29,1,1.000000,,,0.000000,1,0.0834221748400853,0.839818763326226,0.839818763326226,0.06849680170575694,0.06849680170575694,0.06849680170575694,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00926976,A 净亏最大十分位 · 优先复核,341,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
127702,2026-04-26 19:31:55,2026-04-26,realtimebet,282,202.124.43.214,kick_out,lsmex@X291aa1089999393019,livegame24,,,0,57,81396284.0799,73663675.7941,934914.5926,766313,40348,-0.01148596,,-0.01148596,-0.01242066,-934914.5926,81396284.0799,OK,76080.7311,38012.2171,4.0153,95.9847,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,4.015324,4.063749,4.276026,4.783416,4.602653,95.984676,95.936251,95.723974,95.216584,95.397347,4.9886,143190.5105,139691.7861,715643.3510,719142.0754,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,896902.3755,70614426.1362,858833.8615,820821.6444,-38068.5140,0.01055127,0.01008426,38012.2171,820821.6444,0.01008426,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,820821.6444,0.01008426,143190.5105,139691.7861,715643.3510,719142.0754,0.00879209,0.00883507,-0.00046769,106.2181,1825.7082,23.1713,934914.5926,1099.8995,81396284.0799,40348.0000,,106.2181,5.2352,15.7056,52.3519,189.1154,344.8276,1322.2709,13.088,-2.1082,21.955746,84.191189,6.763081,29,110,21350,16,0E-8,0.01148596,,0.00103281,0.040540,0.905000,0.068912,,2026-04-26,2026-04-26,1,850,29,1,1.000000,,,0.000000,1,0.0834221748400853,0.839818763326226,0.839818763326226,0.06849680170575694,0.06849680170575694,0.06849680170575694,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00926976,A 净亏最大十分位 · 优先复核,342,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
127703,2026-04-26 23:16:28,2026-04-26,realtimebet,265,202.124.43.214,kick_out,2865wm713695801,livegame10,,,0,47,81396284.0799,73663675.7941,934914.5926,766313,40348,-0.01148596,,-0.01148596,-0.01242066,-934914.5926,81396284.0799,OK,76080.7311,38012.2171,4.0153,95.9847,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,4.015324,4.063749,4.276026,4.783416,4.602653,95.984676,95.936251,95.723974,95.216584,95.397347,4.9886,143190.5105,139691.7861,715643.3510,719142.0754,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,896902.3755,70614426.1362,858833.8615,820821.6444,-38068.5140,0.01055127,0.01008426,38012.2171,820821.6444,0.01008426,38012.2171,48440.0550,21503.2452,16518.7163,18716.2769,820821.6444,0.01008426,143190.5105,139691.7861,715643.3510,719142.0754,0.00879209,0.00883507,-0.00046769,106.2181,1825.7082,23.1713,934914.5926,1099.8995,81396284.0799,40348.0000,,106.2181,5.2352,15.7056,52.3519,189.1154,344.8276,1322.2709,13.088,-2.1082,21.955746,84.191189,6.763081,29,110,21350,16,0E-8,0.01148596,,0.00103281,0.040540,0.905000,0.068912,,2026-04-26,2026-04-26,1,850,29,1,1.000000,,,0.000000,1,0.0834221748400853,0.839818763326226,0.839818763326226,0.06849680170575694,0.06849680170575694,0.06849680170575694,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00926976,A 净亏最大十分位 · 优先复核,343,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
129794,2026-05-23 02:09:22,2026-05-23,realtimebet,265,202.124.43.214,kick_out,trb_AR802,livegame10,,,0,41,88458421.3522,79914242.1179,912941.6045,810688,45164,-0.01032057,,-0.01032057,-0.01076693,-912941.6045,88458421.3522,OK,39483.8105,41376.1889,3.9904,96.0096,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,3.990365,4.025073,4.254714,4.708169,4.545334,96.009635,95.974927,95.745286,95.291831,95.454666,4.9911,376065.0731,307262.8701,497392.7208,566194.9238,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,871565.4156,76553263.8035,873457.7939,832081.6051,1892.3784,0.00987422,0.00940647,41376.1889,832081.6051,0.00940647,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,832081.6051,0.00940647,376065.0731,307262.8701,497392.7208,566194.9238,0.00562290,0.00640069,0.00002139,109.1152,1769.4235,20.2139,912941.6045,958.9723,88458421.3522,45164.0000,,109.1152,5.1891,15.3109,51.8914,173.0445,349.162,1722.6528,12.9729,-2.1006,22.804748,112.511276,7.126622,29,111,23862,16,0E-8,0.01032057,,0.00049408,0.033740,0.903410,0.071806,,2026-05-23,2026-05-23,1,952,29,1,1.000000,,,0.000000,2,0.0914179104477612,0.8803304904051172,0.8803304904051172,0.26439232409381663,0.26439232409381663,0.26439232409381663,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087616,A 净亏最大十分位 · 优先复核,344,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
129795,2026-05-23 06:38:14,2026-05-23,realtimebet,249,202.124.43.214,kick_out,vvg289,livegame05,,,0,38,88458421.3522,79914242.1179,912941.6045,810688,45164,-0.01032057,,-0.01032057,-0.01076693,-912941.6045,88458421.3522,OK,39483.8105,41376.1889,3.9904,96.0096,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,3.990365,4.025073,4.254714,4.708169,4.545334,96.009635,95.974927,95.745286,95.291831,95.454666,4.9911,376065.0731,307262.8701,497392.7208,566194.9238,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,871565.4156,76553263.8035,873457.7939,832081.6051,1892.3784,0.00987422,0.00940647,41376.1889,832081.6051,0.00940647,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,832081.6051,0.00940647,376065.0731,307262.8701,497392.7208,566194.9238,0.00562290,0.00640069,0.00002139,109.1152,1769.4235,20.2139,912941.6045,958.9723,88458421.3522,45164.0000,,109.1152,5.1891,15.3109,51.8914,173.0445,349.162,1722.6528,12.9729,-2.1006,22.804748,112.511276,7.126622,29,111,23862,16,0E-8,0.01032057,,0.00049408,0.033740,0.903410,0.071806,,2026-05-23,2026-05-23,1,952,29,1,1.000000,,,0.000000,2,0.0914179104477612,0.8803304904051172,0.8803304904051172,0.26439232409381663,0.26439232409381663,0.26439232409381663,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087616,A 净亏最大十分位 · 优先复核,345,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
129796,2026-05-23 06:47:57,2026-05-23,realtimebet,249,202.124.43.214,kick_out,vvg289,livegame05,,,0,38,88458421.3522,79914242.1179,912941.6045,810688,45164,-0.01032057,,-0.01032057,-0.01076693,-912941.6045,88458421.3522,OK,39483.8105,41376.1889,3.9904,96.0096,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,3.990365,4.025073,4.254714,4.708169,4.545334,96.009635,95.974927,95.745286,95.291831,95.454666,4.9911,376065.0731,307262.8701,497392.7208,566194.9238,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,871565.4156,76553263.8035,873457.7939,832081.6051,1892.3784,0.00987422,0.00940647,41376.1889,832081.6051,0.00940647,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,832081.6051,0.00940647,376065.0731,307262.8701,497392.7208,566194.9238,0.00562290,0.00640069,0.00002139,109.1152,1769.4235,20.2139,912941.6045,958.9723,88458421.3522,45164.0000,,109.1152,5.1891,15.3109,51.8914,173.0445,349.162,1722.6528,12.9729,-2.1006,22.804748,112.511276,7.126622,29,111,23862,16,0E-8,0.01032057,,0.00049408,0.033740,0.903410,0.071806,,2026-05-23,2026-05-23,1,952,29,1,1.000000,,,0.000000,2,0.0914179104477612,0.8803304904051172,0.8803304904051172,0.26439232409381663,0.26439232409381663,0.26439232409381663,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087616,A 净亏最大十分位 · 优先复核,346,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
129797,2026-05-23 07:07:19,2026-05-23,realtimebet,265,202.124.43.214,kick_out,s8thkk2900,livegame10,,,0,42,88458421.3522,79914242.1179,912941.6045,810688,45164,-0.01032057,,-0.01032057,-0.01076693,-912941.6045,88458421.3522,OK,39483.8105,41376.1889,3.9904,96.0096,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,3.990365,4.025073,4.254714,4.708169,4.545334,96.009635,95.974927,95.745286,95.291831,95.454666,4.9911,376065.0731,307262.8701,497392.7208,566194.9238,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,871565.4156,76553263.8035,873457.7939,832081.6051,1892.3784,0.00987422,0.00940647,41376.1889,832081.6051,0.00940647,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,832081.6051,0.00940647,376065.0731,307262.8701,497392.7208,566194.9238,0.00562290,0.00640069,0.00002139,109.1152,1769.4235,20.2139,912941.6045,958.9723,88458421.3522,45164.0000,,109.1152,5.1891,15.3109,51.8914,173.0445,349.162,1722.6528,12.9729,-2.1006,22.804748,112.511276,7.126622,29,111,23862,16,0E-8,0.01032057,,0.00049408,0.033740,0.903410,0.071806,,2026-05-23,2026-05-23,1,952,29,1,1.000000,,,0.000000,2,0.0914179104477612,0.8803304904051172,0.8803304904051172,0.26439232409381663,0.26439232409381663,0.26439232409381663,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087616,A 净亏最大十分位 · 优先复核,347,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
129798,2026-05-23 07:17:47,2026-05-23,realtimebet,265,202.124.43.214,kick_out,s8thkk2900,livegame10,,,0,42,88458421.3522,79914242.1179,912941.6045,810688,45164,-0.01032057,,-0.01032057,-0.01076693,-912941.6045,88458421.3522,OK,39483.8105,41376.1889,3.9904,96.0096,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,3.990365,4.025073,4.254714,4.708169,4.545334,96.009635,95.974927,95.745286,95.291831,95.454666,4.9911,376065.0731,307262.8701,497392.7208,566194.9238,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,871565.4156,76553263.8035,873457.7939,832081.6051,1892.3784,0.00987422,0.00940647,41376.1889,832081.6051,0.00940647,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,832081.6051,0.00940647,376065.0731,307262.8701,497392.7208,566194.9238,0.00562290,0.00640069,0.00002139,109.1152,1769.4235,20.2139,912941.6045,958.9723,88458421.3522,45164.0000,,109.1152,5.1891,15.3109,51.8914,173.0445,349.162,1722.6528,12.9729,-2.1006,22.804748,112.511276,7.126622,29,111,23862,16,0E-8,0.01032057,,0.00049408,0.033740,0.903410,0.071806,,2026-05-23,2026-05-23,1,952,29,1,1.000000,,,0.000000,2,0.0914179104477612,0.8803304904051172,0.8803304904051172,0.26439232409381663,0.26439232409381663,0.26439232409381663,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087616,A 净亏最大十分位 · 优先复核,348,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
129799,2026-05-23 07:23:00,2026-05-23,realtimebet,249,202.124.43.214,kick_out,s8thkk2900,livegame05,,,0,42,88458421.3522,79914242.1179,912941.6045,810688,45164,-0.01032057,,-0.01032057,-0.01076693,-912941.6045,88458421.3522,OK,39483.8105,41376.1889,3.9904,96.0096,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,3.990365,4.025073,4.254714,4.708169,4.545334,96.009635,95.974927,95.745286,95.291831,95.454666,4.9911,376065.0731,307262.8701,497392.7208,566194.9238,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,871565.4156,76553263.8035,873457.7939,832081.6051,1892.3784,0.00987422,0.00940647,41376.1889,832081.6051,0.00940647,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,832081.6051,0.00940647,376065.0731,307262.8701,497392.7208,566194.9238,0.00562290,0.00640069,0.00002139,109.1152,1769.4235,20.2139,912941.6045,958.9723,88458421.3522,45164.0000,,109.1152,5.1891,15.3109,51.8914,173.0445,349.162,1722.6528,12.9729,-2.1006,22.804748,112.511276,7.126622,29,111,23862,16,0E-8,0.01032057,,0.00049408,0.033740,0.903410,0.071806,,2026-05-23,2026-05-23,1,952,29,1,1.000000,,,0.000000,2,0.0914179104477612,0.8803304904051172,0.8803304904051172,0.26439232409381663,0.26439232409381663,0.26439232409381663,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087616,A 净亏最大十分位 · 优先复核,349,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
129800,2026-05-23 07:30:20,2026-05-23,realtimebet,249,202.124.43.214,kick_out,s8thkk2900,livegame05,,,0,42,88458421.3522,79914242.1179,912941.6045,810688,45164,-0.01032057,,-0.01032057,-0.01076693,-912941.6045,88458421.3522,OK,39483.8105,41376.1889,3.9904,96.0096,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,3.990365,4.025073,4.254714,4.708169,4.545334,96.009635,95.974927,95.745286,95.291831,95.454666,4.9911,376065.0731,307262.8701,497392.7208,566194.9238,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,871565.4156,76553263.8035,873457.7939,832081.6051,1892.3784,0.00987422,0.00940647,41376.1889,832081.6051,0.00940647,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,832081.6051,0.00940647,376065.0731,307262.8701,497392.7208,566194.9238,0.00562290,0.00640069,0.00002139,109.1152,1769.4235,20.2139,912941.6045,958.9723,88458421.3522,45164.0000,,109.1152,5.1891,15.3109,51.8914,173.0445,349.162,1722.6528,12.9729,-2.1006,22.804748,112.511276,7.126622,29,111,23862,16,0E-8,0.01032057,,0.00049408,0.033740,0.903410,0.071806,,2026-05-23,2026-05-23,1,952,29,1,1.000000,,,0.000000,2,0.0914179104477612,0.8803304904051172,0.8803304904051172,0.26439232409381663,0.26439232409381663,0.26439232409381663,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087616,A 净亏最大十分位 · 优先复核,350,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
129801,2026-05-23 07:32:08,2026-05-23,realtimebet,249,202.124.43.214,kick_out,s8thkk2900,livegame05,,,0,42,88458421.3522,79914242.1179,912941.6045,810688,45164,-0.01032057,,-0.01032057,-0.01076693,-912941.6045,88458421.3522,OK,39483.8105,41376.1889,3.9904,96.0096,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,3.990365,4.025073,4.254714,4.708169,4.545334,96.009635,95.974927,95.745286,95.291831,95.454666,4.9911,376065.0731,307262.8701,497392.7208,566194.9238,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,871565.4156,76553263.8035,873457.7939,832081.6051,1892.3784,0.00987422,0.00940647,41376.1889,832081.6051,0.00940647,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,832081.6051,0.00940647,376065.0731,307262.8701,497392.7208,566194.9238,0.00562290,0.00640069,0.00002139,109.1152,1769.4235,20.2139,912941.6045,958.9723,88458421.3522,45164.0000,,109.1152,5.1891,15.3109,51.8914,173.0445,349.162,1722.6528,12.9729,-2.1006,22.804748,112.511276,7.126622,29,111,23862,16,0E-8,0.01032057,,0.00049408,0.033740,0.903410,0.071806,,2026-05-23,2026-05-23,1,952,29,1,1.000000,,,0.000000,2,0.0914179104477612,0.8803304904051172,0.8803304904051172,0.26439232409381663,0.26439232409381663,0.26439232409381663,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087616,A 净亏最大十分位 · 优先复核,351,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
129802,2026-05-23 07:32:47,2026-05-23,realtimebet,249,202.124.43.214,kick_out,s8thkk2900,livegame05,,,0,42,88458421.3522,79914242.1179,912941.6045,810688,45164,-0.01032057,,-0.01032057,-0.01076693,-912941.6045,88458421.3522,OK,39483.8105,41376.1889,3.9904,96.0096,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,3.990365,4.025073,4.254714,4.708169,4.545334,96.009635,95.974927,95.745286,95.291831,95.454666,4.9911,376065.0731,307262.8701,497392.7208,566194.9238,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,871565.4156,76553263.8035,873457.7939,832081.6051,1892.3784,0.00987422,0.00940647,41376.1889,832081.6051,0.00940647,41376.1889,41757.9904,88206.4853,96270.8508,108453.5577,832081.6051,0.00940647,376065.0731,307262.8701,497392.7208,566194.9238,0.00562290,0.00640069,0.00002139,109.1152,1769.4235,20.2139,912941.6045,958.9723,88458421.3522,45164.0000,,109.1152,5.1891,15.3109,51.8914,173.0445,349.162,1722.6528,12.9729,-2.1006,22.804748,112.511276,7.126622,29,111,23862,16,0E-8,0.01032057,,0.00049408,0.033740,0.903410,0.071806,,2026-05-23,2026-05-23,1,952,29,1,1.000000,,,0.000000,2,0.0914179104477612,0.8803304904051172,0.8803304904051172,0.26439232409381663,0.26439232409381663,0.26439232409381663,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.0087616,A 净亏最大十分位 · 优先复核,352,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
